Cement,Slag,Ash,Water,Plast,Coarse,Fine,Days,Mpa,WC,Predicted_Mpa
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.68,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.33,0.62,33.45406610858732
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11,0.62,33.45406610858732
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.8,0.36,34.1338204032787
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42,0.36,34.1338204032787
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.4,0.36,34.1338204032787
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94,0.36,34.1338204032787
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78,0.36,34.1338204032787
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11,0.36,34.1338204032787
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77,0.63,30.961633694718913
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.18,0.63,30.961633694718913
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.59,0.63,30.961633694718913
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.75,0.67,30.961633694718913
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.09,0.47,35.04015946286721
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39,0.4,33.45406610858732
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.51,0.28,43.87696529385519
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.99,0.28,43.87696529385519
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.17,0.46,29.375540340439017
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.76,0.36,36.39966805224998
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.5,0.54,27.109692691467743
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99,0.58,31.18821845961604
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.35,0.36,38.892100466118386
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.69,0.3,38.892100466118386
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.42,0.5,41.15794811508966
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.42,0.48,28.469201280850505
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05,0.51,33.90723563838157
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.68,0.41,37.30600711183849
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.86,0.51,31.641387989410298
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.3,0.37,38.892100466118386
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12,0.48,32.54772704899881
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.57,0.5,39.11868523101551
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.61,0.4,37.532591876735616
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52,0.37,31.41480322451317
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21,0.39,33.90723563838157
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.91,0.35,33.680650873484446
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82,0.34,37.985761406529875
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.4,0.46,33.00089657879306
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.03,0.58,35.719913757558594
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36,0.45,36.17308328735285
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.84,0.41,30.961633694718913
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,0.46,34.81357469797008
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.06,0.47,29.375540340439017
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.94,0.37,34.36040516817583
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.23,0.35,37.532591876735616
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.87,0.39,33.227481343690194
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.3,0.36,36.39966805224998
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42,0.39,34.81357469797008
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.09,0.5,35.94649852245572
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.46,0.4,38.43893093632413
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.26,0.41,35.719913757558594
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13,0.43,36.85283758204423
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.87,0.52,29.375540340439017
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.54,0.42,32.774311813895935
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,0.41,38.892100466118386
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91,0.43,35.49332899266147
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.28,0.37,36.17308328735285
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.18,0.45,32.54772704899881
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69,0.49,33.227481343690194
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.76,0.51,37.079422346941364
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.4,0.46,31.41480322451317
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.8,0.42,36.626252817147105
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28,0.57,33.227481343690194
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.06,0.54,31.18821845961604
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.42,0.55,26.883107926570617
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.03,0.57,32.54772704899881
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.39,0.39,36.626252817147105
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.18,0.7,35.26674422776434
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.56,0.43,36.626252817147105
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,0.53,31.641387989410298
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,0.46,37.079422346941364
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.84,0.5,28.922370810644765
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.23,0.43,36.626252817147105
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95,0.55,41.15794811508966
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.68,0.43,31.867972754307424
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.01,0.6,36.626252817147105
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.72,0.42,32.774311813895935
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,0.62,27.109692691467743
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.46,0.5,39.11868523101551
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.24,0.55,31.867972754307424
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.52,0.51,35.49332899266147
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72,0.42,33.680650873484446
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77,0.39,38.212346171427
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44,0.38,36.626252817147105
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93,0.42,38.892100466118386
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86,0.54,35.719913757558594
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.2,0.65,35.94649852245572
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.43,0.45,37.532591876735616
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.87,0.43,33.45406610858732
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61,0.39,32.774311813895935
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.46,0.65,33.227481343690194
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.79,0.57,33.227481343690194
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,0.6,36.17308328735285
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.42,0.38,36.626252817147105
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.23,0.31,36.39966805224998
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.52,0.28,48.182075826900615
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.74,0.57,35.719913757558594
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,0.46,36.626252817147105
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.52,0.55,35.94649852245572
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,0.39,33.680650873484446
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.86,0.4,39.7984395257069
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05,0.39,36.626252817147105
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.99,0.4,33.00089657879306
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24,0.46,32.774311813895935
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.92,0.53,38.212346171427
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.54,0.62,31.18821845961604
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,0.57,36.626252817147105
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.07,0.41,37.985761406529875
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.74,0.65,33.227481343690194
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.8,0.44,34.1338204032787
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84,0.4,28.016031751056254
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.97,0.46,31.867972754307424
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.23,0.43,32.32114228410168
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.65,0.37,31.18821845961604
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05,0.38,31.641387989410298
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.58,0.39,33.45406610858732
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91,0.45,32.54772704899881
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.88,0.38,31.41480322451317
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.34,0.5,37.079422346941364
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.34,0.44,25.29701457229072
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.89,0.34,35.04015946286721
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93,0.46,28.69578604574764
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41,0.42,26.883107926570617
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.8,0.42,36.51296043469854
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,18.29,0.57,33.15950591422105
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.72,0.54,31.074926077167476
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.42,0.55,26.792474020611763
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.94,0.57,32.615702478467945
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.93,0.39,36.51296043469854
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.18,0.7,35.17611032180549
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.56,0.43,36.51296043469854
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.44,0.53,31.573412559941154
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96,0.46,37.12473929992078
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.84,0.5,29.035663193093328
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,0.43,36.51296043469854
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.96,0.56,41.13528963859995
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,38.63,0.43,31.867972754307424
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.01,0.6,36.603594340657395
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.72,0.43,32.68367790793708
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.54,0.62,27.17766812093688
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.46,0.5,39.186660660484655
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.25,0.55,31.935948183776567
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.52,0.51,35.51598746915118
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.73,0.42,33.74862630295359
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77,0.39,38.302980077385854
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.45,0.38,36.71688672310596
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.93,0.42,38.82412503664924
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.87,0.54,35.7425722340483
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2,0.65,35.991815475435146
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.43,0.45,37.57790882971504
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.87,0.43,33.54470001454617
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.62,0.39,32.796970290385644
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.46,0.65,33.15950591422105
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.79,0.57,33.15950591422105
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.29,0.6,36.127766334373426
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.42,0.38,36.648911293636814
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.23,0.31,36.42232652873969
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.52,0.28,48.114100397431486
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.74,0.57,35.7425722340483
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.15,0.46,36.603594340657395
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.53,0.55,35.85586461649687
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.58,0.39,33.7712847794433
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.87,0.4,39.88907343166575
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.05,0.39,36.51296043469854
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99,0.4,33.04621353177249
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.25,0.46,32.796970290385644
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,26.92,0.53,38.167029218447574
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.54,0.62,31.256193889085182
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,25.1,0.57,36.603594340657395
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07,0.4,38.07639531248873
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.74,0.65,33.15950591422105
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.8,0.44,34.22445430923755
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.17,0.46,29.44351576990816
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76,0.36,36.4449850052294
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5,0.54,27.087034214978033
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,19.99,0.58,31.210876936105755
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.35,0.36,39.00539284856695
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22,0.3,38.937417419097805
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42,0.5,41.06731420913081
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,33.42,0.48,28.58249366329907
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.06,0.51,33.86191868540215
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,27.68,0.41,37.28334863534878
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.86,0.51,31.641387989410298
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,45.3,0.37,38.914758942608096
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12,0.48,32.54772704899881
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.57,0.5,39.209319136974365
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61,0.4,37.64588425918418
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,53.52,0.37,31.346827795044028
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,57.22,0.39,33.79394325593301
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.91,0.35,33.6126754440153
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83,0.34,37.89512750057102
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4,0.46,33.04621353177249
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.03,0.58,35.81054766351745
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.36,0.45,36.10510785788371
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.31,0.41,30.916316741739493
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.64,0.46,34.72294079201123
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06,0.47,29.44351576990816
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8,0.37,34.451039074134684
325.6,166.4,0.0,174.0,8.9,881.6,790.0,28,61.24,0.35,37.532591876735616
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28,40.87,0.39,33.15950591422105
132.0,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31,0.36,36.42232652873969
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28,52.43,0.39,34.85889165094951
164.2,0.0,200.1,181.2,12.6,849.3,846.0,28,15.09,0.5,35.9011815694763
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.46,0.4,38.46158941281384
321.4,0.0,127.9,182.5,11.5,870.1,779.7,28,37.27,0.41,35.60662137511003
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14,0.43,36.762203676085385
298.2,0.0,107.0,209.7,11.1,879.6,744.2,28,31.88,0.52,29.44351576990816
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54,0.42,32.66101943144737
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28,39.46,0.41,38.80146656015953
166.0,259.7,0.0,183.2,12.7,858.8,826.8,28,37.92,0.43,35.44801203968204
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,0.37,36.263717193311706
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28,31.18,0.45,32.54772704899881
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28,23.7,0.49,33.29545677315933
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28,32.77,0.51,37.17005625290022
260.9,100.5,78.3,200.6,8.6,864.5,761.5,28,32.4,0.46,31.505437130472018
